,92_0_sum,92_0_mean,93_1_sum,93_1_mean,94_2_sum,94_2_mean,95_3_sum,95_3_mean,96_4_sum,96_4_mean,97_5_sum,97_5_mean,98_6_sum,98_6_mean,99_7_sum,99_7_mean,100_8_sum,100_8_mean,101_9_sum,101_9_mean,y
16360,24.0,0.42105263,862.5,15.131579,1378.0,24.175438,66.41069,1.1650999,8.0,0.14035088,10.0,0.1754386,0.0,0.0,4.0,0.07017544,0.0,0.0,0.0,0.0,0
16361,21.0,0.42857143,747.5,15.255102,1342.0,27.387754,54.28475,1.1078521,12.0,0.24489796,10.0,0.20408164,0.0,0.0,2.0,0.040816326,0.0,0.0,1.0,0.020408163,0
16362,206.0,1.1318681,4297.333,23.61172,7685.0,42.225273,492.7042,2.707166,29.0,0.15934066,35.0,0.1923077,0.0,0.0,54.0,0.2967033,0.0,0.0,0.0,0.0,0
16363,196.0,1.0888889,4221.333,23.45185,7425.0,41.25,476.9663,2.649813,31.0,0.17222223,37.0,0.20555556,0.0,0.0,53.0,0.29444444,0.0,0.0,0.0,0.0,0
16364,21.0,0.42857143,756.1666,15.431972,1360.0,27.755102,54.717434,1.1166823,12.0,0.24489796,10.0,0.20408164,0.0,0.0,2.0,0.040816326,0.0,0.0,1.0,0.020408163,0
16365,1162.0,1.162,31183.416,31.183416,56392.0,56.392,2890.7498,2.8907497,57.0,0.057,45.0,0.045,0.0,0.0,418.0,0.418,0.0,0.0,0.0,0.0,0
16366,24.0,0.47058824,855.8333,16.781046,1364.0,26.745098,66.36688,1.3013114,8.0,0.15686275,10.0,0.19607843,0.0,0.0,4.0,0.078431375,0.0,0.0,0.0,0.0,0
16367,24.0,0.47058824,855.8333,16.781046,1364.0,26.745098,66.055984,1.2952154,8.0,0.15686275,10.0,0.19607843,0.0,0.0,4.0,0.078431375,0.0,0.0,0.0,0.0,0
16368,1122.0,1.122,34870.08,34.87008,73395.0,73.395,1437.3257,1.4373257,190.0,0.19,35.0,0.035,2.0,0.002,45.0,0.045,4.0,0.004,17.0,0.017,1
16369,24.0,0.47058824,852.5,16.715687,1357.0,26.607843,66.27702,1.2995495,8.0,0.15686275,10.0,0.19607843,0.0,0.0,4.0,0.078431375,0.0,0.0,0.0,0.0,0
16370,370.0,1.1821086,3908.9375,12.488618,6237.0,19.926517,764.14746,2.4413657,20.0,0.063897766,54.0,0.17252396,0.0,0.0,18.0,0.057507988,0.0,0.0,2.0,0.0063897762,1
16371,21.0,0.42857143,747.5,15.255102,1342.0,27.387754,54.394238,1.1100864,12.0,0.24489796,10.0,0.20408164,0.0,0.0,2.0,0.040816326,0.0,0.0,1.0,0.020408163,0
16372,24.0,0.47058824,859.1667,16.846405,1371.0,26.882353,66.41023,1.3021615,8.0,0.15686275,10.0,0.19607843,0.0,0.0,4.0,0.078431375,0.0,0.0,0.0,0.0,0
16373,24.0,0.47058824,855.8333,16.781046,1364.0,26.745098,66.30838,1.3001643,8.0,0.15686275,10.0,0.19607843,0.0,0.0,4.0,0.078431375,0.0,0.0,0.0,0.0,0
16374,21.0,0.4375,756.1666,15.753471,1360.0,28.333334,54.453148,1.1344405,12.0,0.25,10.0,0.20833333,0.0,0.0,2.0,0.041666668,0.0,0.0,1.0,0.020833334,0
16375,21.0,0.42857143,756.1666,15.431972,1360.0,27.755102,54.405167,1.1103095,12.0,0.24489796,10.0,0.20408164,0.0,0.0,2.0,0.040816326,0.0,0.0,1.0,0.020408163,0
16376,21.0,0.42857143,747.5,15.255102,1342.0,27.387754,54.30844,1.1083355,12.0,0.24489796,10.0,0.20408164,0.0,0.0,2.0,0.040816326,0.0,0.0,1.0,0.020408163,0
16377,204.0,1.1270719,4239.333,23.42173,7569.0,41.81768,488.77737,2.7004275,27.0,0.14917128,33.0,0.18232045,0.0,0.0,54.0,0.29834256,0.0,0.0,0.0,0.0,0
16378,956.0,0.956,33427.71,33.42771,52198.0,52.198,2465.7373,2.4657373,198.0,0.198,33.0,0.033,11.0,0.011,251.0,0.251,6.0,0.006,0.0,0.0,0
16379,1135.0,1.6307471,11136.319,16.00046,49116.0,70.56896,995.0303,1.4296412,180.0,0.25862068,6.0,0.00862069,0.0,0.0,76.0,0.109195404,0.0,0.0,0.0,0.0,0
16380,137.0,1.0458015,2766.3335,21.11705,4774.0,36.44275,327.69357,2.5014777,18.0,0.13740458,31.0,0.23664123,0.0,0.0,27.0,0.20610687,0.0,0.0,0.0,0.0,0
16381,1719.0,1.719,8933.223,8.933223,18530.0,18.53,2470.2583,2.4702582,98.0,0.098,56.0,0.056,0.0,0.0,26.0,0.026,0.0,0.0,28.0,0.028,1
16382,24.0,0.47058824,855.8333,16.781046,1364.0,26.745098,66.3343,1.3006725,8.0,0.15686275,10.0,0.19607843,0.0,0.0,4.0,0.078431375,0.0,0.0,0.0,0.0,0
16383,38.0,0.6333333,870.8333,14.513888,1483.0,24.716667,87.214615,1.4535769,6.0,0.1,10.0,0.16666667,0.0,0.0,2.0,0.033333335,0.0,0.0,0.0,0.0,1
16384,1341.0,1.341,8061.0,8.061,15480.0,15.48,2495.296,2.495296,0.0,0.0,45.0,0.045,0.0,0.0,18.0,0.018,0.0,0.0,0.0,0.0,1
16385,21.0,0.4375,751.8334,15.663196,1351.0,28.145834,54.49476,1.1353074,12.0,0.25,10.0,0.20833333,0.0,0.0,2.0,0.041666668,0.0,0.0,1.0,0.020833334,0
16386,1208.0,1.208,34178.33,34.17833,69305.0,69.305,2974.7354,2.9747353,111.0,0.111,113.0,0.113,1.0,0.001,387.0,0.387,97.0,0.097,0.0,0.0,0
16387,1000.0,1.0,5956.211,5.956211,10961.0,10.961,1789.1543,1.7891543,20.0,0.02,6.0,0.006,0.0,0.0,13.0,0.013,0.0,0.0,1.0,0.001,1
16388,1672.0,1.672,18197.9,18.1979,35324.0,35.324,3294.1064,3.2941065,15.0,0.015,49.0,0.049,0.0,0.0,137.0,0.137,0.0,0.0,1.0,0.001,1
16389,926.0,0.926,16570.502,16.570501,27421.0,27.421,1679.2595,1.6792595,11.0,0.011,88.0,0.088,0.0,0.0,148.0,0.148,6.0,0.006,1.0,0.001,1
16390,119.0,0.8686131,2759.5,20.142336,4629.0,33.788322,288.51666,2.105961,23.0,0.16788322,22.0,0.16058394,0.0,0.0,20.0,0.1459854,0.0,0.0,1.0,0.00729927,0
16391,24.0,0.46153846,907.1666,17.445513,1515.0,29.134615,66.19904,1.2730585,8.0,0.15384616,10.0,0.1923077,0.0,0.0,4.0,0.07692308,0.0,0.0,0.0,0.0,0
16392,1147.0,1.147,12992.723,12.9927225,19949.0,19.949,2630.9282,2.6309283,58.0,0.058,37.0,0.037,0.0,0.0,47.0,0.047,0.0,0.0,3.0,0.003,1
16393,64.0,0.8101266,1070.6667,13.552744,1764.0,22.329113,146.9501,1.8601279,6.0,0.07594936,20.0,0.25316456,0.0,0.0,2.0,0.025316456,0.0,0.0,0.0,0.0,0
16394,21.0,0.4375,747.5,15.572917,1342.0,27.958334,54.477444,1.1349467,12.0,0.25,10.0,0.20833333,0.0,0.0,2.0,0.041666668,0.0,0.0,1.0,0.020833334,0
16395,478.0,1.0575222,10014.171,22.155245,12645.0,27.975664,1122.5222,2.4834561,11.0,0.024336284,63.0,0.13938053,0.0,0.0,100.0,0.22123894,0.0,0.0,1.0,0.0022123894,1
16396,206.0,1.1318681,4312.0,23.692308,7714.0,42.384617,492.5898,2.7065375,29.0,0.15934066,35.0,0.1923077,0.0,0.0,54.0,0.2967033,0.0,0.0,0.0,0.0,0
16397,21.0,0.42857143,751.8334,15.343538,1351.0,27.571428,54.58228,1.113924,12.0,0.24489796,10.0,0.20408164,0.0,0.0,2.0,0.040816326,0.0,0.0,1.0,0.020408163,0
16398,145.0,1.0507246,1875.6667,13.591788,3101.0,22.471014,324.23355,2.3495185,16.0,0.11594203,44.0,0.3188406,0.0,0.0,2.0,0.014492754,0.0,0.0,0.0,0.0,0
16399,1601.0,1.601,54696.836,54.696835,108607.0,108.607,3991.836,3.9918358,35.0,0.035,38.0,0.038,0.0,0.0,703.0,0.703,0.0,0.0,0.0,0.0,0
16400,906.0,0.906,15005.262,15.005261,25755.0,25.755,1874.8053,1.8748053,137.0,0.137,99.0,0.099,14.0,0.014,92.0,0.092,0.0,0.0,2.0,0.002,0
16401,903.0,0.903,59677.445,59.677444,64472.0,64.472,3415.1,3.4151,95.0,0.095,86.0,0.086,0.0,0.0,572.0,0.572,0.0,0.0,0.0,0.0,1
16402,26.0,0.45614034,1005.8334,17.6462,1699.0,29.807018,71.05586,1.2465941,11.0,0.19298245,13.0,0.22807017,0.0,0.0,4.0,0.07017544,0.0,0.0,1.0,0.01754386,0
16403,104.0,1.04,1661.0,16.61,2741.0,27.41,231.00345,2.3100345,9.0,0.09,10.0,0.1,0.0,0.0,7.0,0.07,0.0,0.0,0.0,0.0,0
16404,473.0,1.5559211,3557.1611,11.701188,6724.0,22.118422,837.3974,2.7545967,21.0,0.069078945,57.0,0.1875,0.0,0.0,6.0,0.019736841,0.0,0.0,1.0,0.0032894737,1
16405,818.0,1.2154531,10627.334,15.790987,15602.0,23.182764,1764.971,2.6225424,55.0,0.08172362,64.0,0.09509658,0.0,0.0,98.0,0.14561664,2.0,0.0029717681,0.0,0.0,1
16406,807.0,0.807,12339.033,12.339033,19061.0,19.061,1637.2372,1.6372372,11.0,0.011,66.0,0.066,0.0,0.0,106.0,0.106,6.0,0.006,1.0,0.001,1
16407,1722.0,1.722,9108.064,9.108065,18702.0,18.702,2474.9275,2.4749274,98.0,0.098,56.0,0.056,0.0,0.0,28.0,0.028,0.0,0.0,28.0,0.028,1
16408,21.0,0.42857143,751.8334,15.343538,1351.0,27.571428,54.494728,1.1121373,12.0,0.24489796,10.0,0.20408164,0.0,0.0,2.0,0.040816326,0.0,0.0,1.0,0.020408163,0
16409,562.0,1.2461197,8310.375,18.426552,16676.0,36.97561,1141.9167,2.5319662,6.0,0.01330377,62.0,0.13747229,0.0,0.0,110.0,0.24390244,0.0,0.0,1.0,0.0022172949,1
16410,1279.0,1.3782327,11567.586,12.465071,22158.0,23.877155,2451.1096,2.6412818,50.0,0.05387931,112.0,0.12068965,0.0,0.0,73.0,0.078663796,0.0,0.0,1.0,0.0010775862,1
16411,64.0,0.8101266,1088.1667,13.774262,1797.0,22.746836,146.62648,1.8560314,6.0,0.07594936,20.0,0.25316456,0.0,0.0,2.0,0.025316456,0.0,0.0,0.0,0.0,0
16412,1168.0,1.168,28084.5,28.0845,52085.0,52.085,2627.3242,2.627324,43.0,0.043,37.0,0.037,3.0,0.003,319.0,0.319,0.0,0.0,0.0,0.0,0
16413,191.0,1.1506025,4104.167,24.723898,6973.0,42.006023,477.23944,2.8749363,28.0,0.16867469,32.0,0.19277108,0.0,0.0,53.0,0.3192771,0.0,0.0,0.0,0.0,1
16414,258.0,0.9735849,3749.5,14.149056,5837.0,22.026415,596.77124,2.251967,6.0,0.02264151,41.0,0.15471698,0.0,0.0,26.0,0.09811321,0.0,0.0,0.0,0.0,1
16415,21.0,0.42857143,747.5,15.255102,1342.0,27.387754,54.6521,1.1153489,12.0,0.24489796,10.0,0.20408164,0.0,0.0,2.0,0.040816326,0.0,0.0,1.0,0.020408163,0
16416,980.0,0.98,23278.5,23.2785,43105.0,43.105,2273.1387,2.2731388,90.0,0.09,13.0,0.013,0.0,0.0,263.0,0.263,0.0,0.0,0.0,0.0,1
16417,202.0,0.90178573,4991.1665,22.281994,8793.0,39.254463,508.08112,2.2682192,44.0,0.19642857,25.0,0.11160714,0.0,0.0,67.0,0.29910713,0.0,0.0,1.0,0.004464286,0
16418,64.0,0.8101266,1076.5,13.626582,1775.0,22.468355,146.13985,1.8498715,6.0,0.07594936,20.0,0.25316456,0.0,0.0,2.0,0.025316456,0.0,0.0,0.0,0.0,0
16419,3744.0,3.744,10668.536,10.668536,55088.0,55.088,1821.8572,1.8218572,154.0,0.154,136.0,0.136,16.0,0.016,78.0,0.078,0.0,0.0,8.0,0.008,0
16420,137.0,1.0538461,2773.1667,21.332052,4787.0,36.82308,326.61438,2.5124183,18.0,0.13846155,31.0,0.23846154,0.0,0.0,27.0,0.20769231,0.0,0.0,0.0,0.0,0
16421,1614.0,1.614,54226.664,54.226665,107536.0,107.536,4036.606,4.036606,65.0,0.065,47.0,0.047,0.0,0.0,699.0,0.699,0.0,0.0,0.0,0.0,0
16422,128.0,1.0158731,2618.1665,20.779099,4436.0,35.20635,308.28415,2.4466996,15.0,0.11904762,29.0,0.23015873,0.0,0.0,24.0,0.1904762,0.0,0.0,0.0,0.0,0
16423,1303.0,1.303,45967.984,45.967983,78089.0,78.089,3588.622,3.588622,46.0,0.046,111.0,0.111,0.0,0.0,535.0,0.535,318.0,0.318,1.0,0.001,0
16424,137.0,1.0538461,2766.3335,21.279488,4774.0,36.723076,326.8228,2.5140216,18.0,0.13846155,31.0,0.23846154,0.0,0.0,27.0,0.20769231,0.0,0.0,0.0,0.0,0
16425,206.0,1.1381216,4304.1665,23.779926,7698.0,42.530388,492.89697,2.7231877,29.0,0.160221,35.0,0.19337016,0.0,0.0,54.0,0.29834256,0.0,0.0,0.0,0.0,0
16426,24.0,0.47058824,907.1666,17.78758,1515.0,29.705883,66.28022,1.2996122,8.0,0.15686275,10.0,0.19607843,0.0,0.0,4.0,0.078431375,0.0,0.0,0.0,0.0,0
16427,469.0,1.0831409,9756.171,22.531572,12369.0,28.56582,1098.4929,2.536935,11.0,0.025404157,61.0,0.1408776,0.0,0.0,98.0,0.22632794,0.0,0.0,1.0,0.0023094688,1
16428,1300.0,1.3,28234.664,28.234665,53879.0,53.879,2929.088,2.9290879,72.0,0.072,44.0,0.044,4.0,0.004,362.0,0.362,0.0,0.0,0.0,0.0,0
16429,111.0,0.902439,2910.5,23.662601,3899.0,31.699186,288.72757,2.3473787,33.0,0.2682927,8.0,0.06504065,0.0,0.0,18.0,0.14634146,0.0,0.0,6.0,0.048780486,1
16430,24.0,0.47058824,862.5,16.911764,1378.0,27.019608,65.91054,1.2923635,8.0,0.15686275,10.0,0.19607843,0.0,0.0,4.0,0.078431375,0.0,0.0,0.0,0.0,0
16431,2068.0,2.068,12568.741,12.568741,22554.0,22.554,3223.7363,3.2237363,671.0,0.671,2.0,0.002,0.0,0.0,2.0,0.002,0.0,0.0,4.0,0.004,1
16432,1280.0,1.28,12482.002,12.482002,21470.0,21.47,2546.2249,2.5462248,95.0,0.095,37.0,0.037,0.0,0.0,69.0,0.069,0.0,0.0,0.0,0.0,1
16433,137.0,1.0458015,2766.3335,21.11705,4774.0,36.44275,326.98663,2.496081,18.0,0.13740458,31.0,0.23664123,0.0,0.0,27.0,0.20610687,0.0,0.0,0.0,0.0,0
16434,790.0,0.79,10256.758,10.256758,16181.0,16.181,1926.7404,1.9267404,6.0,0.006,17.0,0.017,0.0,0.0,71.0,0.071,1.0,0.001,0.0,0.0,1
16435,38.0,0.6229508,870.8333,14.275956,1483.0,24.311476,87.13504,1.4284433,6.0,0.09836066,10.0,0.16393442,0.0,0.0,2.0,0.032786883,0.0,0.0,0.0,0.0,1
16436,1805.0,1.805,8970.817,8.970818,23861.0,23.861,1860.4811,1.860481,222.0,0.222,100.0,0.1,0.0,0.0,10.0,0.01,0.0,0.0,3.0,0.003,0
16437,1071.0,1.071,25093.332,25.093332,44688.0,44.688,2522.5586,2.5225587,48.0,0.048,60.0,0.06,1.0,0.001,319.0,0.319,0.0,0.0,1.0,0.001,1
16438,2583.0,2.583,20864.28,20.864279,61385.0,61.385,2519.8555,2.5198555,111.0,0.111,48.0,0.048,1.0,0.001,208.0,0.208,2.0,0.002,2.0,0.002,0
16439,1719.0,1.719,8925.064,8.925064,18514.0,18.514,2463.5776,2.4635777,98.0,0.098,56.0,0.056,0.0,0.0,26.0,0.026,0.0,0.0,28.0,0.028,1
16440,1762.0,1.762,9316.17,9.31617,19118.0,19.118,2548.3096,2.5483096,98.0,0.098,57.0,0.057,0.0,0.0,28.0,0.028,0.0,0.0,28.0,0.028,1
16441,64.0,0.82051283,1082.3333,13.876067,1786.0,22.897436,146.33992,1.8761529,6.0,0.07692308,20.0,0.25641027,0.0,0.0,2.0,0.025641026,0.0,0.0,0.0,0.0,0
16442,1462.0,1.462,22741.207,22.741207,42188.0,42.188,2902.163,2.902163,32.0,0.032,86.0,0.086,0.0,0.0,244.0,0.244,0.0,0.0,1.0,0.001,1
16443,38.0,0.6229508,870.8333,14.275956,1483.0,24.311476,86.960846,1.4255877,6.0,0.09836066,10.0,0.16393442,0.0,0.0,2.0,0.032786883,0.0,0.0,0.0,0.0,1
16444,1008.0,1.008,12311.255,12.3112545,29945.0,29.945,1678.1243,1.6781243,6.0,0.006,66.0,0.066,0.0,0.0,149.0,0.149,6.0,0.006,1.0,0.001,1
16445,863.0,0.863,13013.852,13.013851,14582.0,14.582,2626.4683,2.6264682,671.0,0.671,0.0,0.0,0.0,0.0,2.0,0.002,0.0,0.0,2.0,0.002,1
16446,1785.0,1.785,9526.381,9.526381,19532.0,19.532,2590.0674,2.5900674,98.0,0.098,60.0,0.06,0.0,0.0,28.0,0.028,0.0,0.0,28.0,0.028,1
16447,116.0,1.6338028,679.0,9.56338,1319.0,18.577465,225.11429,3.1706238,0.0,0.0,3.0,0.04225352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
16448,24.0,0.47058824,859.1667,16.846405,1371.0,26.882353,65.95389,1.2932135,8.0,0.15686275,10.0,0.19607843,0.0,0.0,4.0,0.078431375,0.0,0.0,0.0,0.0,0
16449,911.0,1.5546075,6753.5,11.524744,11920.0,20.341297,1855.02,3.165563,17.0,0.029010238,27.0,0.046075087,0.0,0.0,8.0,0.013651877,0.0,0.0,0.0,0.0,1
16450,206.0,1.1318681,4297.667,23.613554,7686.0,42.23077,493.299,2.7104342,29.0,0.15934066,35.0,0.1923077,0.0,0.0,54.0,0.2967033,0.0,0.0,0.0,0.0,0
16451,137.0,1.0458015,2773.1667,21.169212,4787.0,36.541985,327.05884,2.4966323,18.0,0.13740458,31.0,0.23664123,0.0,0.0,27.0,0.20610687,0.0,0.0,0.0,0.0,0
16452,206.0,0.47465438,3690.3333,8.503072,6362.0,14.658986,480.75018,1.1077193,42.0,0.09677419,14.0,0.032258064,0.0,0.0,34.0,0.078341015,0.0,0.0,0.0,0.0,0
16453,739.0,0.739,49062.0,49.062,53089.0,53.089,2995.3171,2.9953172,64.0,0.064,31.0,0.031,0.0,0.0,542.0,0.542,2.0,0.002,0.0,0.0,0
16454,137.0,1.0458015,2773.1667,21.169212,4787.0,36.541985,326.08377,2.4891891,18.0,0.13740458,31.0,0.23664123,0.0,0.0,27.0,0.20610687,0.0,0.0,0.0,0.0,0
16455,473.0,1.5559211,3557.1611,11.701188,6724.0,22.118422,837.42175,2.7546768,21.0,0.069078945,57.0,0.1875,0.0,0.0,6.0,0.019736841,0.0,0.0,1.0,0.0032894737,1
16456,21.0,0.4375,751.8334,15.663196,1351.0,28.145834,54.346584,1.1322205,12.0,0.25,10.0,0.20833333,0.0,0.0,2.0,0.041666668,0.0,0.0,1.0,0.020833334,0
16457,21.0,0.42857143,751.8334,15.343538,1351.0,27.571428,54.489464,1.1120299,12.0,0.24489796,10.0,0.20408164,0.0,0.0,2.0,0.040816326,0.0,0.0,1.0,0.020408163,0
16458,765.0,0.765,25669.0,25.669,39891.0,39.891,2170.601,2.1706011,695.0,0.695,1.0,0.001,0.0,0.0,4.0,0.004,43.0,0.043,0.0,0.0,1
16459,1762.0,1.762,9310.117,9.310117,19106.0,19.106,2551.6777,2.5516777,98.0,0.098,57.0,0.057,0.0,0.0,28.0,0.028,0.0,0.0,28.0,0.028,1
16460,24.0,0.47058824,859.1667,16.846405,1371.0,26.882353,66.42209,1.3023939,8.0,0.15686275,10.0,0.19607843,0.0,0.0,4.0,0.078431375,0.0,0.0,0.0,0.0,0
16461,21.0,0.42857143,747.5,15.255102,1342.0,27.387754,54.652203,1.1153511,12.0,0.24489796,10.0,0.20408164,0.0,0.0,2.0,0.040816326,0.0,0.0,1.0,0.020408163,0
16462,64.0,0.8101266,1076.5,13.626582,1775.0,22.468355,146.8218,1.8585037,6.0,0.07594936,20.0,0.25316456,0.0,0.0,2.0,0.025316456,0.0,0.0,0.0,0.0,0
16463,105.0,0.85365856,1979.8334,16.096207,3361.0,27.325203,244.23465,1.9856476,18.0,0.14634146,36.0,0.29268292,0.0,0.0,4.0,0.032520324,0.0,0.0,1.0,0.008130081,0
16464,484.0,1.0408602,10256.171,22.056282,12896.0,27.733334,1140.857,2.453456,11.0,0.023655914,64.0,0.13763441,0.0,0.0,102.0,0.21935484,0.0,0.0,1.0,0.0021505377,1
16465,580.0,1.8831168,2154.0913,6.993803,10383.0,33.71104,343.53888,1.115386,8.0,0.025974026,24.0,0.077922076,0.0,0.0,6.0,0.019480519,3.0,0.0097402595,0.0,0.0,0
16466,30.0,0.5660377,857.8333,16.185534,1420.0,26.792454,75.795944,1.4301121,7.0,0.13207547,8.0,0.1509434,0.0,0.0,2.0,0.03773585,0.0,0.0,0.0,0.0,1
16467,478.0,1.0598669,10014.172,22.204372,12645.0,28.037695,1122.4486,2.4887996,11.0,0.024390243,63.0,0.13968958,0.0,0.0,100.0,0.22172949,0.0,0.0,1.0,0.0022172949,1
16468,888.0,0.888,18438.5,18.4385,33035.0,33.035,2088.4067,2.0884068,42.0,0.042,43.0,0.043,0.0,0.0,207.0,0.207,0.0,0.0,0.0,0.0,1
16469,191.0,1.1506025,4104.167,24.723898,6973.0,42.006023,477.51642,2.876605,28.0,0.16867469,32.0,0.19277108,0.0,0.0,53.0,0.3192771,0.0,0.0,0.0,0.0,0
16470,191.0,1.1506025,4104.167,24.723898,6973.0,42.006023,477.46832,2.876315,28.0,0.16867469,32.0,0.19277108,0.0,0.0,53.0,0.3192771,0.0,0.0,0.0,0.0,1
16471,24.0,0.47058824,855.8333,16.781046,1364.0,26.745098,66.39641,1.3018904,8.0,0.15686275,10.0,0.19607843,0.0,0.0,4.0,0.078431375,0.0,0.0,0.0,0.0,0
16472,137.0,1.0458015,2773.1667,21.169212,4787.0,36.541985,326.87195,2.4952056,18.0,0.13740458,31.0,0.23664123,0.0,0.0,27.0,0.20610687,0.0,0.0,0.0,0.0,0
16473,1719.0,1.719,8937.433,8.937432,18538.0,18.538,2462.4517,2.4624517,98.0,0.098,56.0,0.056,0.0,0.0,26.0,0.026,0.0,0.0,28.0,0.028,1
16474,473.0,1.5508196,3557.1611,11.662824,6724.0,22.045902,837.3644,2.745457,21.0,0.06885246,57.0,0.18688525,0.0,0.0,6.0,0.019672131,0.0,0.0,1.0,0.0032786885,1
16475,1186.0,1.186,18527.168,18.527168,34658.0,34.658,2612.3909,2.6123908,75.0,0.075,40.0,0.04,0.0,0.0,178.0,0.178,0.0,0.0,0.0,0.0,1
16476,1494.0,1.494,49669.586,49.669586,97425.0,97.425,3753.1162,3.7531161,43.0,0.043,33.0,0.033,3.0,0.003,638.0,0.638,0.0,0.0,0.0,0.0,0
16477,21.0,0.4375,751.8334,15.663196,1351.0,28.145834,54.49047,1.1352181,12.0,0.25,10.0,0.20833333,0.0,0.0,2.0,0.041666668,0.0,0.0,1.0,0.020833334,0
16478,21.0,0.42857143,747.5,15.255102,1342.0,27.387754,54.461517,1.1114595,12.0,0.24489796,10.0,0.20408164,0.0,0.0,2.0,0.040816326,0.0,0.0,1.0,0.020408163,0
16479,4768.0,4.768,27494.668,27.494667,117072.0,117.072,2149.7803,2.1497803,360.0,0.36,96.0,0.096,12.0,0.012,83.0,0.083,0.0,0.0,39.0,0.039,1
16480,731.0,1.145768,21534.625,33.75333,29677.0,46.515675,1954.0049,3.0627036,22.0,0.03448276,31.0,0.04858934,1.0,0.0015673981,247.0,0.38714734,0.0,0.0,0.0,0.0,1
16481,2623.0,3.8125,7701.93,11.194666,24008.0,34.895348,1694.8212,2.4634027,90.0,0.13081396,79.0,0.114825584,0.0,0.0,27.0,0.039244186,0.0,0.0,14.0,0.020348838,0
16482,1760.0,1.76,9223.512,9.223512,19123.0,19.123,2537.3406,2.5373406,97.0,0.097,57.0,0.057,0.0,0.0,26.0,0.026,0.0,0.0,28.0,0.028,1
16483,24.0,0.47058824,859.1667,16.846405,1371.0,26.882353,66.07069,1.2955036,8.0,0.15686275,10.0,0.19607843,0.0,0.0,4.0,0.078431375,0.0,0.0,0.0,0.0,0
16484,81.0,1.0125,2189.0,27.3625,3397.0,42.4625,212.30774,2.6538467,19.0,0.2375,5.0,0.0625,0.0,0.0,30.0,0.375,0.0,0.0,0.0,0.0,0
16485,559.0,0.559,21113.5,21.1135,37117.0,37.117,1434.9471,1.4349471,433.0,0.433,5.0,0.005,0.0,0.0,74.0,0.074,0.0,0.0,0.0,0.0,1
16486,653.0,0.653,10582.76,10.58276,17509.0,17.509,1478.5104,1.4785104,32.0,0.032,28.0,0.028,0.0,0.0,143.0,0.143,0.0,0.0,0.0,0.0,1
16487,128.0,1.0158731,2611.3333,20.724867,4423.0,35.103176,307.5064,2.440527,15.0,0.11904762,29.0,0.23015873,0.0,0.0,24.0,0.1904762,0.0,0.0,0.0,0.0,0
16488,206.0,1.1318681,4304.1665,23.649267,7698.0,42.296703,493.42816,2.7111437,29.0,0.15934066,35.0,0.1923077,0.0,0.0,54.0,0.2967033,0.0,0.0,0.0,0.0,0
16489,111.0,0.8951613,2910.5,23.471775,3899.0,31.443548,288.66626,2.3279538,33.0,0.26612905,8.0,0.06451613,0.0,0.0,18.0,0.14516129,0.0,0.0,6.0,0.048387095,1
16490,24.0,0.47058824,855.8333,16.781046,1364.0,26.745098,66.460785,1.3031527,8.0,0.15686275,10.0,0.19607843,0.0,0.0,4.0,0.078431375,0.0,0.0,0.0,0.0,0
16491,564.0,1.2103004,12554.5,26.940987,31837.0,68.31974,1151.5117,2.4710553,464.0,0.99570817,5.0,0.010729614,0.0,0.0,13.0,0.027896997,0.0,0.0,0.0,0.0,1
16492,64.0,0.8101266,1070.6667,13.552744,1764.0,22.329113,146.96405,1.8603045,6.0,0.07594936,20.0,0.25316456,0.0,0.0,2.0,0.025316456,0.0,0.0,0.0,0.0,0
16493,683.0,0.683,14981.834,14.981834,26453.0,26.453,1803.977,1.803977,42.0,0.042,75.0,0.075,0.0,0.0,116.0,0.116,0.0,0.0,0.0,0.0,1
16494,115.0,0.70987654,4960.4546,30.62009,5937.0,36.648148,335.30746,2.0697992,22.0,0.13580246,3.0,0.018518519,0.0,0.0,51.0,0.3148148,0.0,0.0,1.0,0.0061728396,0
16495,24.0,0.46153846,910.5,17.509615,1522.0,29.26923,65.91462,1.2675889,8.0,0.15384616,10.0,0.1923077,0.0,0.0,4.0,0.07692308,0.0,0.0,0.0,0.0,0
16496,137.0,1.0458015,2773.1667,21.169212,4787.0,36.541985,326.94766,2.4957836,18.0,0.13740458,31.0,0.23664123,0.0,0.0,27.0,0.20610687,0.0,0.0,0.0,0.0,0
16497,137.0,1.0538461,2786.8335,21.437181,4813.0,37.023075,327.3144,2.517803,18.0,0.13846155,31.0,0.23846154,0.0,0.0,27.0,0.20769231,0.0,0.0,0.0,0.0,0
16498,499.0,0.72846717,9191.0,13.417519,14349.0,20.947445,1207.0264,1.7620823,38.0,0.055474453,17.0,0.024817519,0.0,0.0,102.0,0.14890511,0.0,0.0,2.0,0.002919708,1
16499,1124.0,1.124,31106.441,31.106441,53188.0,53.188,2807.0513,2.8070512,137.0,0.137,42.0,0.042,0.0,0.0,398.0,0.398,0.0,0.0,2.0,0.002,1
16500,911.0,1.5546075,6753.5,11.524744,11920.0,20.341297,1854.3773,3.1644664,17.0,0.029010238,27.0,0.046075087,0.0,0.0,8.0,0.013651877,0.0,0.0,0.0,0.0,1
